instance_id,selected_instance_id,model,agent,strategy,run_role,selection_reason,source_record,main_source_records,retry_source_records,patch_generated,apply_status,patch_path,patch_hash,total_tokens,prompt_tokens,completion_tokens,elapsed_seconds,model_elapsed_seconds,finish_reason,response_chars,reasoning_chars,parent_sha,commit_id,bug_category,source_files,modified_func_names,bug_reveal_tests
f325c29b05fdf350322dcb26e2cd6dff3fb06f1e,pytorch_single_full_0107_normalize_f325c29b05fd,gpt,agentless,search-replace-known-location,main,main_selected_validated_first,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_first10_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0107_normalize_f325c29b05fd/agent_runs/agentless-openai-gpt4o-searchreplace-10000-full/patch.diff,bc7dbdbb7f4da11fba8e129e1e7fc939dd19c6152889214f44e5128c583d57cb,1377,1319,58,6.212,2.405,stop,297,0,5547c6aa4e587578eb62d3b102520bc1eebba419,f325c29b05fdf350322dcb26e2cd6dff3fb06f1e,Type,torch/fx/experimental/normalize.py,class:NormalizeArgs,test/test_fx_experimental.py::test_normalize_args_perserve_type
f33beb767d04ad00aecbcf16690e786eb93ebdd8,pytorch_single_full_0054_nested_tensor_f33beb767d04,gpt,agentless,search-replace-known-location,main,main_selected_validated_first,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_first10_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0054_nested_tensor_f33beb767d04/agent_runs/agentless-openai-gpt4o-searchreplace-10000-full/patch.diff,7dcde677aef088b00667d9f4663a41d01860f33e3259f4e77dc0aeba75b1cb29,2270,2178,92,6.749,2.55,stop,354,0,6bfc6e08759cf1fd7cf89916124285bf131b7168,f33beb767d04ad00aecbcf16690e786eb93ebdd8,Shape,torch/nested/_internal/nested_tensor.py,class:NestedTensor,test/test_nestedtensor.py::test_specialize_dynamic_shape_recompile;test/test_nestedtensor.py::test_specialize_dynamic_shape
f5851efed99db3f3509982dda8680c1b60882c6e,pytorch_single_full_0076___init___f5851efed99d,gpt,agentless,search-replace-known-location,main,main_selected_validated_first,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_first10_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0076___init___f5851efed99d/agent_runs/agentless-openai-gpt4o-searchreplace-10000-full/patch.diff,79569480169eea06162899ae762f5ea46e00e5787d164f976c45a64dca2db8da,1920,1868,52,5.927,2.587,stop,206,0,6f9ffaa9916c02fa2aaae453db579a942b354708,f5851efed99db3f3509982dda8680c1b60882c6e,API,torch/autograd/__init__.py,def:backward,test/test_autograd.py::test_backward_with_scalar_input;test/test_autograd.py::test_backward_with_nonleaf_inputs
f6192b75c66cf5ac4591170106d8f58e7848bd07,pytorch_single_full_0043__lower_to_native_backend_f6192b75c66c,gpt,agentless,search-replace-known-location,main,main_selected_validated_first,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_first10_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0043__lower_to_native_backend_f6192b75c66c/agent_runs/agentless-openai-gpt4o-searchreplace-10000-full/patch.diff,6573d303f873c08790fe4c3e9dc1271f71436ca4cc338e240e85f8edd3e3b8fc,1272,1236,36,7.266,2.373,stop,172,0,ab9a19a95b628132bf0ad6474f245b4e596b9d74,f6192b75c66cf5ac4591170106d8f58e7848bd07,API,torch/ao/quantization/fx/_lower_to_native_backend.py,def:is_copy_node,test/quantization/fx/test_quantize_fx.py::test_channel_shuffle_lowering
f8a2ce3b9a1edeff3ecc2ae6077d211e07c80cbe,pytorch_single_full_0039__dispatch_f8a2ce3b9a1e,gpt,agentless,search-replace-known-location,main,main_selected_validated_first,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_first10_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0039__dispatch_f8a2ce3b9a1e/agent_runs/agentless-openai-gpt4o-searchreplace-10000-full/patch.diff,e3833164646b333ea137ec966ecd20077cd61840461b88a79501712b2cbe0742,1670,1586,84,8.773,2.494,stop,430,0,e2c683458476be48569098d74cb9fd41315376e9,f8a2ce3b9a1edeff3ecc2ae6077d211e07c80cbe,API,torch/distributed/tensor/_dispatch.py,class:OpDispatcher,test/distributed/tensor/test_pointwise_ops.py::test_inplace_op_partial_to_replicate
fa127d9b20720b70c6481ee9c19693714c428446,pytorch_single_full_0109_lbfgs_fa127d9b2072,gpt,agentless,search-replace-known-location,main,main_selected_validated_first,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_first10_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0109_lbfgs_fa127d9b2072/agent_runs/agentless-openai-gpt4o-searchreplace-10000-full/patch.diff,14e649585c7cb20a71b74fa4e8d7152f7c09c3a68054d7b124eca5a47a4f4d90,1842,1805,37,6.181,2.294,stop,136,0,6926710adf697e9d2160d43c4a96212dd27ceae0,fa127d9b20720b70c6481ee9c19693714c428446,Logic,torch/optim/lbfgs.py,class:LBFGS,test/test_optim.py::test_step_iteration
fa63de086671742e19017dafe57d581b07813672,pytorch_single_full_0061_codecache_fa63de086671,gpt,agentless,search-replace-known-location,main,main_selected_validated_first,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_first10_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0061_codecache_fa63de086671/agent_runs/agentless-openai-gpt4o-searchreplace-10000-full/patch.diff,ee9d691c1df9e2b2a1136f1d5544479c3e3c500208e8d7fbcd903c5968eaa571,1433,1382,51,5.421,2.141,stop,214,0,450180fbcdaa75243222c2e6f450f4d7cdcdd5be,fa63de086671742e19017dafe57d581b07813672,Logic,torch/_inductor/codecache.py,class:PyCodeCache,test/inductor/test_codecache.py::test_linemaps_empty
fbcabb4fbd80f542177db32dcb312b5355915c3c,pytorch_single_full_0132_fake_tensor_fbcabb4fbd80,gpt,agentless,search-replace-known-location,main,main_selected_no_patch,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_first10_nopatch_run_records.jsonl,False,search_replace_failed,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0132_fake_tensor_fbcabb4fbd80/agent_runs/agentless-openai-gpt4o-searchreplace-10000-full/patch.diff,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1639,1588,51,5.617,2.299,stop,221,0,314d47a210954e875dfeeb0438df27c08c7f42d5,fbcabb4fbd80f542177db32dcb312b5355915c3c,Logic,torch/_subclasses/fake_tensor.py,class:FakeTensorMode,test/test_fake_tensor.py::test_empty_list
fc872e98f3cb6e8fdb249f503643b7fd9129bc9e,pytorch_single_full_0120___init___fc872e98f3cb,gpt,agentless,search-replace-known-location,main,main_selected_validated_first,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_first10_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0120___init___fc872e98f3cb/agent_runs/agentless-openai-gpt4o-searchreplace-10000-full/patch.diff,20fdcf74cc862813f98343f00f48f0a869c613dd7aaf9a18b81bb37775772e62,1412,1299,113,6.653,2.592,stop,495,0,726a2872717f45e4508f19445b4e496ce6a02e6f,fc872e98f3cb6e8fdb249f503643b7fd9129bc9e,API,torch/_prims/__init__.py,def:_make_prim,test/test_prims.py::test_inferred_tags
fd785b176200d3736aadc19dcaef00a2f470f4bb,pytorch_single_full_0032_ops_fd785b176200,gpt,agentless,search-replace-known-location,main,main_selected_validated_first,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_first10_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0032_ops_fd785b176200/agent_runs/agentless-openai-gpt4o-searchreplace-10000-full/patch.diff,9421f7d7e88c4f78d0d632eb5ddc49b72d69fa239949bdf5ac5723e09b352128,1355,1300,55,4.837,2.053,stop,234,0,d0086708dd2218818212853724c30145d6f8cccf,fd785b176200d3736aadc19dcaef00a2f470f4bb,API,torch/nested/_internal/ops.py,def:all_any_max_min_default,test/test_nestedtensor.py::test_is_all_true_jagged;test/test_nestedtensor.py::test_is_any_true_jagged
ffa1ce7650766c2ae6eaa96415dfc29e9eb0b3ec,pytorch_single_full_0102__trace_ffa1ce765076,gpt,agentless,search-replace-known-location,main,main_selected_validated_first,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_first10_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0102__trace_ffa1ce765076/agent_runs/agentless-openai-gpt4o-searchreplace-10000-full/patch.diff,0b44439974a585d9eca8067a701bb6de35be18282464b07f1010a057033c76bb,1047,1004,43,5.14,2.0,stop,227,0,3e210f90c2cbd5817aa23d430da10cad200a3ffa,ffa1ce7650766c2ae6eaa96415dfc29e9eb0b3ec,API,torch/export/_trace.py,def:_get_param_buffer_mapping,test/export/test_export.py::test_strict_export_with_shared_parameters
ffc7b67df5101766c2a90bf78d24099f944ca6e8,pytorch_single_full_0101_cpp_ffc7b67df510,gpt,agentless,search-replace-known-location,main,main_selected_validated_first,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_full_records.jsonl,agentless_openai_gpt4o_searchreplace_10000_first10_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0101_cpp_ffc7b67df510/agent_runs/agentless-openai-gpt4o-searchreplace-10000-full/patch.diff,360774e2a10dd2c606b7d86752e0112e50637547ecb2479f3d2374555cdd4fb8,1904,1855,49,6.256,2.227,stop,253,0,7f42fa96ca1237fa15d2b4a05c9dbd02f5b7eaf6,ffc7b67df5101766c2a90bf78d24099f944ca6e8,Logic,torch/_inductor/codegen/cpp.py,class:CppScheduling,test/test_dynamic_shapes.py::test_inductor_issue_164428
00b02101390b718aa0e626e808a1a944b7223c8c,pytorch_single_full_0144_cpp_00b02101390b,gpt,aider,search-replace-known-location,main,main_selected_validated_first,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0144_cpp_00b02101390b/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,10d6fa41cce91320c4c349618ef15e1142d04269fe768a2353119a76ef15ea5c,1608,1543,65,6.496,2.25,stop,219,0,d53164880f76491634f41c1641aa9384f4500875,00b02101390b718aa0e626e808a1a944b7223c8c,Numeric,torch/_inductor/codegen/cpp.py,class:CppVecOverrides,test/inductor/test_cpu_repro.py::test_asinh_with_corner_inputs
02fa5bf6d80fa4baa6bb6dd2fa6a16d88852da91,pytorch_single_full_0018_symbolic_convert_02fa5bf6d80f,gpt,aider,search-replace-known-location,main,main_selected_validated_first,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0018_symbolic_convert_02fa5bf6d80f/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,d548fa101de342102b38a1a102efaad4406226bde32aa2ae4b4e64a4f86e436b,1895,1734,161,5.053,3.01,stop,722,0,8dab6d4c414bf997297804008c3da893e69cd51f,02fa5bf6d80fa4baa6bb6dd2fa6a16d88852da91,Logic,torch/_dynamo/symbolic_convert.py,class:InstructionTranslatorBase,test/dynamo/test_nested_graph_breaks.py::test_supported_ctx_manager
02fd1878e3986d9ed8b24259b82f196a40463e00,pytorch_single_full_0134_rnn_02fd1878e398,gpt,aider,search-replace-known-location,main,main_selected_validated_first,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0134_rnn_02fd1878e398/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,94bdcd6cf26efb2edf98619af83d00d9cece173f01edc961efc2ad6676a71970,1772,1742,30,3.294,1.864,stop,135,0,45de3ef6a7da2d2a679564284bd5dda34c4c0963,02fd1878e3986d9ed8b24259b82f196a40463e00,Type,torch/nn/modules/rnn.py,class:RNNBase,test/test_jit.py::test_nn_LSTM_with_layers
060ee147537dc5288bbec75544f313fafe3f7beb,pytorch_single_full_0123_lowering_060ee147537d,gpt,aider,search-replace-known-location,main,main_selected_no_patch,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,False,search_replace_failed,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0123_lowering_060ee147537d/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1136,1070,66,4.279,2.595,stop,270,0,135c7db99d646b8bd9603bf969d47d3dec5987b1,060ee147537dc5288bbec75544f313fafe3f7beb,Type,torch/_inductor/lowering.py,other:fallback_adaptive_max_pool2d = fallback_handler(,test/inductor/test_torchinductor.py::test_adaptive_pool_errors_with_long
092fe2f4224d94db6219cc189f56b8825012bc2e,pytorch_single_full_0098_utils_092fe2f4224d,gpt,aider,search-replace-known-location,main,main_selected_validated_first,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0098_utils_092fe2f4224d/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,9d7e02f7b01189f5d9912b6742f536ddeae6510eb5a0924b410a6c8ae52565ff,1556,1504,52,5.331,2.213,stop,231,0,b71e813bceca1e3862b0094e4d58b51a621630c6,092fe2f4224d94db6219cc189f56b8825012bc2e,Numeric,torch/_library/utils.py,class:MutationChecker,test/export/test_export.py::test_draft_export_checks_mutation;test/export/test_export.py::test_draft_export_checks_mutation_with_nan
0a489f924db080c13bff61b9b80cc074834d2ba6,pytorch_single_full_0160_ir_0a489f924db0,gpt,aider,search-replace-known-location,main,main_selected_validated_first,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0160_ir_0a489f924db0/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,55ab154cd2dab95022fde6581e49f9741a734d22e8bf4251a2dfad45024c5ed5,1194,1115,79,3.358,2.145,stop,308,0,55595e0c85b1f5d33a7a163afa774ab12f8d3eaf,0a489f924db080c13bff61b9b80cc074834d2ba6,Logic,torch/_inductor/ir.py,class:AssertScalar,test/test_dynamic_shapes.py::test_deferred_sym_or_assert
0cf4cc3d5ffc9ac300b88fc6caf7456b70f4ab28,pytorch_single_full_0071_split_module_0cf4cc3d5ffc,gpt,aider,search-replace-known-location,main,main_selected_no_patch,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,False,search_replace_failed,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0071_split_module_0cf4cc3d5ffc/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1714,1609,105,3.862,2.334,stop,465,0,e3e3ab805b886f5abe238d1ebe51f4cad5475286,0cf4cc3d5ffc9ac300b88fc6caf7456b70f4ab28,Logic,torch/fx/passes/split_module.py,def:split_module,test/test_fx_experimental.py::test_split_module_return_node
0ebfa3d7d29e9278d7c41c9b349bfc53268268b4,pytorch_single_full_0176_transformer_0ebfa3d7d29e,gpt,aider,search-replace-known-location,main,main_selected_validated_first,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0176_transformer_0ebfa3d7d29e/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,f48467ad884607a944b80e12e57c80a16b6452470661c959ec4adb3d13d685fd,1770,1674,96,3.282,2.557,stop,411,0,0ea10f9912a9ec7c6d606bc71e3ec91f20372212,0ebfa3d7d29e9278d7c41c9b349bfc53268268b4,API,torch/nn/modules/transformer.py,class:TransformerEncoder,test/nn/test_multihead_attention.py::test_fast_path_check_with_mask_does_not_break_in_compile
1258aac1c28f2e66f54ecacaf798a0e7a24206ef,pytorch_single_full_0129_builtin_1258aac1c28f,gpt,aider,search-replace-known-location,main,main_selected_validated_first,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0129_builtin_1258aac1c28f/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,4d3ea89528cb810a9629ece03e1e9e659d0a755bbec9820e523c56c5ffdff583,1571,1477,94,4.733,2.563,stop,349,0,9fe1b40d176b627e9abd5914a32c3e708abc1532,1258aac1c28f2e66f54ecacaf798a0e7a24206ef,Type,torch/_dynamo/variables/builtin.py,class:BuiltinVariable,test/dynamo/test_functions.py::test_size_tuple_add
13ea46ab351471ec23567464d0dc070bf7107c59,pytorch_single_full_0005_partitioner_13ea46ab3514,gpt,aider,search-replace-known-location,main,main_selected_validated_first,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0005_partitioner_13ea46ab3514/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,b018c66ef6c8008918fd251077f664087155a9f3080c6894a24dfb4aed76224e,1995,1884,111,4.0,2.998,stop,536,0,10ca1e95eaf390f11139ec6226e2ab0ae2ba01e3,13ea46ab351471ec23567464d0dc070bf7107c59,Logic,torch/fx/passes/infra/partitioner.py,class:CapabilityBasedPartitioner,test/test_fx_passes.py::test_partitioner_nested_getitem_chains
162e1003c910c5a880686250266920e873bc7af2,pytorch_single_full_0087_importer_162e1003c910,gpt,aider,search-replace-known-location,main,main_selected_validated_first,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0087_importer_162e1003c910/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,d539e93a178481417072df756d1ce4621ff5c751ff69e1c5f9873bfcff543e4e,998,898,100,4.396,2.394,stop,448,0,6ee333cdb53d600377f6aa9992123253f2fa5132,162e1003c910c5a880686250266920e873bc7af2,API,torch/package/importer.py,class:OrderedImporter,test/package/test_importer.py::test_ordered_importer_whichmodule
19b31d899a78a6806314bcc73b88172dabf0c26e,pytorch_single_full_0011_utils_19b31d899a78,gpt,aider,search-replace-known-location,main,main_selected_validated_first,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0011_utils_19b31d899a78/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,108d03490ddac0332c4b2cf0fab49e6ba41409f6dabfc7875e4585f6e752b65b,943,900,43,7.397,2.207,stop,177,0,b741819b0580204e6a6b60c62ce44dacaf7787c8,19b31d899a78a6806314bcc73b88172dabf0c26e,Logic,torch/_dynamo/utils.py,def:get_real_value,test/dynamo/test_decorators.py::test_assume_constant_result_on_computation_with_graph_input
1c1b28d5b6a942fafe23b2f09302d93c25226d4a,pytorch_single_full_0146_lowering_1c1b28d5b6a9,gpt,aider,search-replace-known-location,main,main_selected_validated_first,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0146_lowering_1c1b28d5b6a9/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,9d53c7b86dee91415eee709d77aaa6ed0fdbb4a7d5a6fb355abefc472bc61904,927,879,48,4.033,2.12,stop,194,0,2a5c0785e2f975697fd7bdf1411de6e03dcaa1ef,1c1b28d5b6a942fafe23b2f09302d93c25226d4a,Type,torch/_inductor/lowering.py,def:select_scatter,test/inductor/test_torchinductor.py::test_slice_scatter_dtype_consistency
21a41edd4f1a87f652b9988a0765a4acc94e9cd2,pytorch_single_full_0175__meta_registrations_21a41edd4f1a,gpt,aider,search-replace-known-location,main,main_selected_validated_first,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0175__meta_registrations_21a41edd4f1a/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,4cc6dabf14652285c1c7a6a08e15e57f3f22e9a24b1041d76c7c3ef61845033c,1189,1126,63,10.233,6.621,stop,281,0,7bad9c5a6422affaabc64b44f1bed481ea2c75d1,21a41edd4f1a87f652b9988a0765a4acc94e9cd2,API,torch/_meta_registrations.py,def:_create_unary_float_meta_func,test/export/test_export.py::test_native_multi_attention_head
23b033452fb1d4b404216279bbf5b6d06d8570c3,pytorch_single_full_0130_cpp_23b033452fb1,gpt,aider,search-replace-known-location,main,main_selected_validated_first,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0130_cpp_23b033452fb1/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,a4c26adebb3a5ce1e1f7e922c27b76e1f7ab3956dfecb10013d702f7ea587afc,1662,1590,72,4.821,2.369,stop,408,0,2f50ae7d2022cb096c4156f5a207c291e36ddecf,23b033452fb1d4b404216279bbf5b6d06d8570c3,Shape,torch/_inductor/codegen/cpp.py,class:CppScheduling,test/inductor/test_cpu_repro.py::test_outer_looop_fusion_with_local_buf
2517bc4c4c386efd51d14b23f70aa49c38615356,pytorch_single_full_0004__redistribute_2517bc4c4c38,gpt,aider,search-replace-known-location,main,main_selected_validated_first,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0004__redistribute_2517bc4c4c38/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,2558def937a4d7afabe7df9a023e5399b533d9d127a0ff9f68d9b713df0b5ee8,1260,1188,72,4.871,2.443,stop,343,0,eddfd8d178d672f123ecc3f3924d8b277dfd2e1f,2517bc4c4c386efd51d14b23f70aa49c38615356,API,torch/distributed/tensor/_redistribute.py,def:_get_flattened_mesh_by_layout,test/distributed/tensor/test_dtensor_compile.py::test_compile_redistribute_flattened_mesh
26596fa56c3a8763c00d5a9cc77f6dc5c1baef1d,pytorch_single_full_0052_after_aot_26596fa56c3a,gpt,aider,search-replace-known-location,main,main_selected_validated_first,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_full_records.jsonl,aider_openai_gpt4o_searchreplace_10000_first10_nopatch_retry2_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0052_after_aot_26596fa56c3a/agent_runs/aider-openai-gpt4o-searchreplace-10000-full/patch.diff,1279e9f2e4b201e2166cc5cece35508718261fd89548d8747f53191c3c0bbf1e,1256,1209,47,6.598,3.01,stop,180,0,e5e2413157687bb4866577fb1f7927dba3a615c5,26596fa56c3a8763c00d5a9cc77f6dc5c1baef1d,Shape,torch/_dynamo/repro/after_aot.py,"other:if ""__compile_source__"" in globals():",test/dynamo/test_fx_graph_runnable.py::test_storage_nbytes_symint_mismatch
