dataset,instance_id,commit_id,parent_sha,bug_category,model,agent,strategy,run_role,method,source_files,bug_reveal_tests,patch_path,test_status,semantic_success,semantic_confidence,semantic_reason,risk_signals,patch_files,gold_files,add_jaccard,add_seq_ratio,remove_jaccard,remove_seq_ratio,patch_changed_lines,gold_changed_lines,elapsed_seconds,total_tokens,prompt_tokens,completion_tokens,manual_review_note,manual_review_changed,bug_fix_verdict,confirmed_bug_fix_for_rate,bug_fix_evidence,final_manual_review,previous_bug_fix_verdict
single,pytorch_single_full_0089_functions_e5f869999cf5,e5f869999cf5429e24fbb5c3923a5c795549b9e7,d900c68ea656e6b06a8b2a52ecf7868e12226750,Logic,deepseek,swe,tool-call-known-location,no_patch_retry_fill,deepseek_swe_no_patch_retry_fill_swe_repair_only_v4pro_toolcall_10000_retry_nopatch,torch/utils/_sympy/functions.py,test/inductor/test_indexing.py::test_modular_indexing_positive;test/inductor/test_indexing.py::test_expand_floor_div_skipped,data/single_func_180/patches/pytorch_single_full_0089_functions_e5f869999cf5/deepseek__swe__no_patch_retry_fill__tool-call-known-location.diff,pass,success,high,manual_second_pass_sympy_unknown_return_equivalent_to_removing_positive_inference,simple_constant_return,torch/utils/_sympy/functions.py,torch/utils/_sympy/functions.py,0.000,0.000,0.667,0.802,4,4,22.404,5793,1440,4353,"Returning None disables the unsound positive inference, which is equivalent in effect to removing this SymPy predicate implementation.",True,confirmed_bug_fix,True,"Manual second-pass review confirms the patch addresses the original bug mechanism, not only the visible test.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0133_functions_e5f869999cf5,e5f869999cf5429e24fbb5c3923a5c795549b9e7,d900c68ea656e6b06a8b2a52ecf7868e12226750,Logic,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,deepseek_agentless_no_patch_retry_fill_known_location_direct_v4_pro_searchreplace_6000_retry_nopatch,torch/utils/_sympy/functions.py,test/inductor/test_indexing.py::test_modular_indexing_positive;test/inductor/test_indexing.py::test_expand_floor_div_skipped,data/single_func_180/patches/pytorch_single_full_0133_functions_e5f869999cf5/deepseek__agentless__no_patch_retry_fill__search-replace-known-location.diff,pass,success,high,manual_second_pass_sympy_unknown_return_equivalent_to_removing_positive_inference,simple_constant_return,torch/utils/_sympy/functions.py,torch/utils/_sympy/functions.py,0.000,0.000,0.667,0.802,3,4,15.351,5172,1436,3736,"Returning None disables the unsound positive inference, matching the semantic purpose of the human patch.",True,confirmed_bug_fix,True,"Manual second-pass review confirms the patch addresses the original bug mechanism, not only the visible test.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0133_functions_e5f869999cf5,e5f869999cf5429e24fbb5c3923a5c795549b9e7,d900c68ea656e6b06a8b2a52ecf7868e12226750,Logic,deepseek,aider,search-replace-known-location,no_patch_retry_fill,deepseek_aider_no_patch_retry_fill_aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch,torch/utils/_sympy/functions.py,test/inductor/test_indexing.py::test_modular_indexing_positive;test/inductor/test_indexing.py::test_expand_floor_div_skipped,data/single_func_180/patches/pytorch_single_full_0133_functions_e5f869999cf5/deepseek__aider__no_patch_retry_fill__search-replace-known-location.diff,pass,success,high,manual_second_pass_sympy_unknown_return_equivalent_to_removing_positive_inference,simple_constant_return,torch/utils/_sympy/functions.py,torch/utils/_sympy/functions.py,0.000,0.000,0.667,0.802,3,4,15.148,4237,1357,2880,"Returning None disables the unsound positive inference, matching the semantic purpose of the human patch.",True,confirmed_bug_fix,True,"Manual second-pass review confirms the patch addresses the original bug mechanism, not only the visible test.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0133_functions_e5f869999cf5,e5f869999cf5429e24fbb5c3923a5c795549b9e7,d900c68ea656e6b06a8b2a52ecf7868e12226750,Logic,deepseek,autocoderover,original-patched-known-location,no_patch_retry_fill,deepseek_autocoderover_no_patch_retry_fill_autocoderover_repair_only_v4pro_acrpatch_10000_retry_nopatch,torch/utils/_sympy/functions.py,test/inductor/test_indexing.py::test_modular_indexing_positive;test/inductor/test_indexing.py::test_expand_floor_div_skipped,data/single_func_180/patches/pytorch_single_full_0133_functions_e5f869999cf5/deepseek__autocoderover__no_patch_retry_fill__original-patched-known-location.diff,pass,success,high,manual_second_pass_sympy_unknown_return_equivalent_to_removing_positive_inference,simple_constant_return,torch/utils/_sympy/functions.py,torch/utils/_sympy/functions.py,0.000,0.000,0.667,0.802,4,4,15.152,4194,1441,2753,"Returning None disables the unsound positive inference, matching the semantic purpose of the human patch.",True,confirmed_bug_fix,True,"Manual second-pass review confirms the patch addresses the original bug mechanism, not only the visible test.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0133_functions_e5f869999cf5,e5f869999cf5429e24fbb5c3923a5c795549b9e7,d900c68ea656e6b06a8b2a52ecf7868e12226750,Logic,gpt,aider,search-replace-known-location,main,gpt_aider_main_aider_openai_gpt4o_searchreplace_10000_full,torch/utils/_sympy/functions.py,test/inductor/test_indexing.py::test_modular_indexing_positive;test/inductor/test_indexing.py::test_expand_floor_div_skipped,data/single_func_180/patches/pytorch_single_full_0133_functions_e5f869999cf5/gpt__aider__main__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/utils/_sympy/functions.py,torch/utils/_sympy/functions.py,0.000,0.000,0.000,0.140,2,4,13.044,1396,1356,40,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0095_cpp_extension_35c493f2cf9b,35c493f2cf9b623bfdc7e6b34dc1cb39690a7919,557e7c9c1686ac8b2c30d43d02b8fa235e39e96e,API,deepseek,aider,search-replace-known-location,no_patch_retry_fill,deepseek_aider_no_patch_retry_fill_aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch,torch/utils/cpp_extension.py,test/test_cpp_extensions_jit.py::test_jit_compile_extension,data/single_func_180/patches/pytorch_single_full_0095_cpp_extension_35c493f2cf9b/deepseek__aider__no_patch_retry_fill__search-replace-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/utils/cpp_extension.py,torch/utils/cpp_extension.py,0.400,0.758,0.400,0.788,4,13,42.514,5697,1899,3798,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0095_cpp_extension_35c493f2cf9b,35c493f2cf9b623bfdc7e6b34dc1cb39690a7919,557e7c9c1686ac8b2c30d43d02b8fa235e39e96e,API,gpt,agentless,search-replace-known-location,main,gpt_agentless_main_agentless_openai_gpt4o_searchreplace_10000_full,torch/utils/cpp_extension.py,test/test_cpp_extensions_jit.py::test_jit_compile_extension,data/single_func_180/patches/pytorch_single_full_0095_cpp_extension_35c493f2cf9b/gpt__agentless__main__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/utils/cpp_extension.py,torch/utils/cpp_extension.py,0.000,0.252,0.200,0.463,2,13,42.369,1815,1761,54,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0095_cpp_extension_35c493f2cf9b,35c493f2cf9b623bfdc7e6b34dc1cb39690a7919,557e7c9c1686ac8b2c30d43d02b8fa235e39e96e,API,gpt,aider,search-replace-known-location,main,gpt_aider_main_aider_openai_gpt4o_searchreplace_10000_full,torch/utils/cpp_extension.py,test/test_cpp_extensions_jit.py::test_jit_compile_extension,data/single_func_180/patches/pytorch_single_full_0095_cpp_extension_35c493f2cf9b/gpt__aider__main__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/utils/cpp_extension.py,torch/utils/cpp_extension.py,0.000,0.252,0.200,0.463,2,13,42.424,1815,1761,54,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0095_cpp_extension_35c493f2cf9b,35c493f2cf9b623bfdc7e6b34dc1cb39690a7919,557e7c9c1686ac8b2c30d43d02b8fa235e39e96e,API,gpt,autocoderover,original-patched-known-location,main,gpt_autocoderover_main_autocoderover_openai_gpt4o_acrpatch_10000_remaining_from11,torch/utils/cpp_extension.py,test/test_cpp_extensions_jit.py::test_jit_compile_extension,data/single_func_180/patches/pytorch_single_full_0095_cpp_extension_35c493f2cf9b/gpt__autocoderover__main__original-patched-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/utils/cpp_extension.py,torch/utils/cpp_extension.py,0.000,0.252,0.200,0.463,3,13,42.354,1848,1779,69,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0095_cpp_extension_35c493f2cf9b,35c493f2cf9b623bfdc7e6b34dc1cb39690a7919,557e7c9c1686ac8b2c30d43d02b8fa235e39e96e,API,gpt,swe,tool-call-known-location,main,gpt_swe_main_swe_openai_gpt4o_toolcall_10000_remaining_from11,torch/utils/cpp_extension.py,test/test_cpp_extensions_jit.py::test_jit_compile_extension,data/single_func_180/patches/pytorch_single_full_0095_cpp_extension_35c493f2cf9b/gpt__swe__main__tool-call-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/utils/cpp_extension.py,torch/utils/cpp_extension.py,0.000,0.252,0.200,0.463,3,13,37.447,1833,1769,64,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0076___init___9ae19ffbedaa,9ae19ffbedaa7754ee194b5da8d57cc2d2fee20e,240aa77ad01c4f0cd9b2417748272f2f617c112f,Numeric,deepseek,swe,tool-call-known-location,no_patch_retry_fill,deepseek_swe_no_patch_retry_fill_swe_repair_only_v4pro_toolcall_10000_retry_nopatch,torch/_refs/__init__.py,test/test_decomp.py::test_native_layer_norm_cpu_decomp,data/single_func_180/patches/pytorch_single_full_0076___init___9ae19ffbedaa/deepseek__swe__no_patch_retry_fill__tool-call-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_refs/__init__.py,torch/_refs/__init__.py,0.000,0.197,0.000,0.000,6,5,16.273,4450,1651,2799,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0117___init___9ae19ffbedaa,9ae19ffbedaa7754ee194b5da8d57cc2d2fee20e,240aa77ad01c4f0cd9b2417748272f2f617c112f,Numeric,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,deepseek_agentless_no_patch_retry_fill_known_location_direct_v4_pro_searchreplace_6000_retry_nopatch,torch/_refs/__init__.py,test/test_decomp.py::test_native_layer_norm_cpu_decomp,data/single_func_180/patches/pytorch_single_full_0117___init___9ae19ffbedaa/deepseek__agentless__no_patch_retry_fill__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/_refs/__init__.py,torch/_refs/__init__.py,0.000,0.119,0.000,0.000,2,5,14.509,5235,1647,3588,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0117___init___9ae19ffbedaa,9ae19ffbedaa7754ee194b5da8d57cc2d2fee20e,240aa77ad01c4f0cd9b2417748272f2f617c112f,Numeric,deepseek,aider,search-replace-known-location,main,deepseek_aider_main_aider_repair_only_v4pro_searchreplace_3000,torch/_refs/__init__.py,test/test_decomp.py::test_native_layer_norm_cpu_decomp,data/single_func_180/patches/pytorch_single_full_0117___init___9ae19ffbedaa/deepseek__aider__main__search-replace-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_refs/__init__.py,torch/_refs/__init__.py,0.000,0.197,0.000,0.000,5,5,14.47,3600,1539,2061,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0117___init___9ae19ffbedaa,9ae19ffbedaa7754ee194b5da8d57cc2d2fee20e,240aa77ad01c4f0cd9b2417748272f2f617c112f,Numeric,gpt,agentless,search-replace-known-location,main,gpt_agentless_main_agentless_openai_gpt4o_searchreplace_10000_full,torch/_refs/__init__.py,test/test_decomp.py::test_native_layer_norm_cpu_decomp,data/single_func_180/patches/pytorch_single_full_0117___init___9ae19ffbedaa/gpt__agentless__main__search-replace-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_refs/__init__.py,torch/_refs/__init__.py,0.000,0.197,0.000,0.000,5,5,14.011,1682,1527,155,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0117___init___9ae19ffbedaa,9ae19ffbedaa7754ee194b5da8d57cc2d2fee20e,240aa77ad01c4f0cd9b2417748272f2f617c112f,Numeric,gpt,aider,search-replace-known-location,main,gpt_aider_main_aider_openai_gpt4o_searchreplace_10000_full,torch/_refs/__init__.py,test/test_decomp.py::test_native_layer_norm_cpu_decomp,data/single_func_180/patches/pytorch_single_full_0117___init___9ae19ffbedaa/gpt__aider__main__search-replace-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_refs/__init__.py,torch/_refs/__init__.py,0.000,0.197,0.000,0.000,5,5,13.972,1682,1527,155,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0117___init___9ae19ffbedaa,9ae19ffbedaa7754ee194b5da8d57cc2d2fee20e,240aa77ad01c4f0cd9b2417748272f2f617c112f,Numeric,gpt,autocoderover,original-patched-known-location,main,gpt_autocoderover_main_autocoderover_openai_gpt4o_acrpatch_10000_remaining_from11,torch/_refs/__init__.py,test/test_decomp.py::test_native_layer_norm_cpu_decomp,data/single_func_180/patches/pytorch_single_full_0117___init___9ae19ffbedaa/gpt__autocoderover__main__original-patched-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_refs/__init__.py,torch/_refs/__init__.py,0.000,0.197,0.000,0.000,6,5,14.621,1737,1545,192,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0095_joint_graph_5d88002af602,5d88002af60205abb6a25e23da2e5cfdc2bdfc58,729b7c0a84f8819e0bb31ce8f1e048d7bde64b45,Shape,deepseek,swe,tool-call-known-location,no_patch_retry_fill,deepseek_swe_no_patch_retry_fill_swe_repair_only_v4pro_toolcall_10000_retry_nopatch,torch/_inductor/fx_passes/joint_graph.py,test/inductor/test_torchinductor.py::test_no_specization_over_symbolic_value,data/single_func_180/patches/pytorch_single_full_0095_joint_graph_5d88002af602/deepseek__swe__no_patch_retry_fill__tool-call-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/fx_passes/joint_graph.py,torch/_inductor/fx_passes/joint_graph.py,0.000,0.389,0.000,0.000,4,7,28.892,3997,1780,2217,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0143_joint_graph_5d88002af602,5d88002af60205abb6a25e23da2e5cfdc2bdfc58,729b7c0a84f8819e0bb31ce8f1e048d7bde64b45,Shape,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,deepseek_agentless_no_patch_retry_fill_known_location_direct_v4_pro_searchreplace_6000_retry_nopatch,torch/_inductor/fx_passes/joint_graph.py,test/inductor/test_torchinductor.py::test_no_specization_over_symbolic_value,data/single_func_180/patches/pytorch_single_full_0143_joint_graph_5d88002af602/deepseek__agentless__no_patch_retry_fill__search-replace-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/fx_passes/joint_graph.py,torch/_inductor/fx_passes/joint_graph.py,0.000,0.381,0.000,0.000,9,7,20.012,3614,1776,1838,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0143_joint_graph_5d88002af602,5d88002af60205abb6a25e23da2e5cfdc2bdfc58,729b7c0a84f8819e0bb31ce8f1e048d7bde64b45,Shape,deepseek,aider,search-replace-known-location,no_patch_retry_fill,deepseek_aider_no_patch_retry_fill_aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch,torch/_inductor/fx_passes/joint_graph.py,test/inductor/test_torchinductor.py::test_no_specization_over_symbolic_value,data/single_func_180/patches/pytorch_single_full_0143_joint_graph_5d88002af602/deepseek__aider__no_patch_retry_fill__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/_inductor/fx_passes/joint_graph.py,torch/_inductor/fx_passes/joint_graph.py,0.000,0.389,0.000,0.000,2,7,18.26,7673,1697,5976,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0143_joint_graph_5d88002af602,5d88002af60205abb6a25e23da2e5cfdc2bdfc58,729b7c0a84f8819e0bb31ce8f1e048d7bde64b45,Shape,deepseek,autocoderover,original-patched-known-location,no_patch_retry_fill,deepseek_autocoderover_no_patch_retry_fill_autocoderover_repair_only_v4pro_acrpatch_10000_retry_nopatch,torch/_inductor/fx_passes/joint_graph.py,test/inductor/test_torchinductor.py::test_no_specization_over_symbolic_value,data/single_func_180/patches/pytorch_single_full_0143_joint_graph_5d88002af602/deepseek__autocoderover__no_patch_retry_fill__original-patched-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/fx_passes/joint_graph.py,torch/_inductor/fx_passes/joint_graph.py,0.000,0.389,0.000,0.000,5,7,16.96,5953,1781,4172,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0096_builder_50d17fdf3f59,50d17fdf3f59cbe803ef95c0b1a4a91ff1c8b9aa,65535a33536cddb5fab54392185bb4c5dda2e6ff,API,deepseek,agentless,search-replace-known-location,main,deepseek_agentless_main_known_location_direct_v4_pro_searchreplace_3000,torch/_dynamo/variables/builder.py,test/dynamo/test_misc.py::test_sourceless_inspect_parameter,data/single_func_180/patches/pytorch_single_full_0096_builder_50d17fdf3f59/deepseek__agentless__main__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/_dynamo/variables/builder.py,torch/_dynamo/variables/builder.py,0.000,0.545,1.000,1.000,2,5,19.438,5231,2335,2896,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0096_builder_50d17fdf3f59,50d17fdf3f59cbe803ef95c0b1a4a91ff1c8b9aa,65535a33536cddb5fab54392185bb4c5dda2e6ff,API,deepseek,aider,search-replace-known-location,main,deepseek_aider_main_aider_repair_only_v4pro_searchreplace_3000,torch/_dynamo/variables/builder.py,test/dynamo/test_misc.py::test_sourceless_inspect_parameter,data/single_func_180/patches/pytorch_single_full_0096_builder_50d17fdf3f59/deepseek__aider__main__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/_dynamo/variables/builder.py,torch/_dynamo/variables/builder.py,0.000,0.545,1.000,1.000,2,5,12.072,3789,2335,1454,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0096_builder_50d17fdf3f59,50d17fdf3f59cbe803ef95c0b1a4a91ff1c8b9aa,65535a33536cddb5fab54392185bb4c5dda2e6ff,API,deepseek,autocoderover,original-patched-known-location,main,deepseek_autocoderover_main_autocoderover_repair_only_v4pro_acrpatch_3000,torch/_dynamo/variables/builder.py,test/dynamo/test_misc.py::test_sourceless_inspect_parameter,data/single_func_180/patches/pytorch_single_full_0096_builder_50d17fdf3f59/deepseek__autocoderover__main__original-patched-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_dynamo/variables/builder.py,torch/_dynamo/variables/builder.py,0.000,0.404,1.000,1.000,3,5,12.473,4527,2361,2166,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0097__meta_registrations_7f29c47a4fca,7f29c47a4fca17bab61dff3c125cb209cdb93b24,ace6c76103148b0893a93eb10d35eda593a9c3de,API,deepseek,agentless,search-replace-known-location,main,deepseek_agentless_main_known_location_direct_v4_pro_searchreplace_3000,torch/_meta_registrations.py,test/export/test_export.py::test_cdist_forward_compute_mode_zero_export,data/single_func_180/patches/pytorch_single_full_0097__meta_registrations_7f29c47a4fca/deepseek__agentless__main__search-replace-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/_meta_registrations.py,torch/_meta_registrations.py,1.000,1.000,1.000,1.000,4,4,26.237,1954,1311,643,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0097__meta_registrations_7f29c47a4fca,7f29c47a4fca17bab61dff3c125cb209cdb93b24,ace6c76103148b0893a93eb10d35eda593a9c3de,API,deepseek,aider,search-replace-known-location,main,deepseek_aider_main_aider_repair_only_v4pro_searchreplace_3000,torch/_meta_registrations.py,test/export/test_export.py::test_cdist_forward_compute_mode_zero_export,data/single_func_180/patches/pytorch_single_full_0097__meta_registrations_7f29c47a4fca/deepseek__aider__main__search-replace-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/_meta_registrations.py,torch/_meta_registrations.py,1.000,1.000,1.000,1.000,4,4,17.67,2631,1311,1320,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0097__meta_registrations_7f29c47a4fca,7f29c47a4fca17bab61dff3c125cb209cdb93b24,ace6c76103148b0893a93eb10d35eda593a9c3de,API,deepseek,autocoderover,original-patched-known-location,main,deepseek_autocoderover_main_autocoderover_repair_only_v4pro_acrpatch_3000,torch/_meta_registrations.py,test/export/test_export.py::test_cdist_forward_compute_mode_zero_export,data/single_func_180/patches/pytorch_single_full_0097__meta_registrations_7f29c47a4fca/deepseek__autocoderover__main__original-patched-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/_meta_registrations.py,torch/_meta_registrations.py,1.000,1.000,1.000,1.000,5,4,16.466,1947,1337,610,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0097__meta_registrations_7f29c47a4fca,7f29c47a4fca17bab61dff3c125cb209cdb93b24,ace6c76103148b0893a93eb10d35eda593a9c3de,API,deepseek,swe,tool-call-known-location,main,deepseek_swe_main_swe_repair_only_v4pro_toolcall_3000,torch/_meta_registrations.py,test/export/test_export.py::test_cdist_forward_compute_mode_zero_export,data/single_func_180/patches/pytorch_single_full_0097__meta_registrations_7f29c47a4fca/deepseek__swe__main__tool-call-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/_meta_registrations.py,torch/_meta_registrations.py,1.000,1.000,1.000,1.000,5,4,16.696,2018,1336,682,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0097__meta_registrations_7f29c47a4fca,7f29c47a4fca17bab61dff3c125cb209cdb93b24,ace6c76103148b0893a93eb10d35eda593a9c3de,API,gpt,agentless,search-replace-known-location,main,gpt_agentless_main_agentless_openai_gpt4o_searchreplace_10000_full,torch/_meta_registrations.py,test/export/test_export.py::test_cdist_forward_compute_mode_zero_export,data/single_func_180/patches/pytorch_single_full_0097__meta_registrations_7f29c47a4fca/gpt__agentless__main__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/_meta_registrations.py,torch/_meta_registrations.py,0.500,0.489,0.500,0.475,2,4,16.381,1246,1201,45,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0097__meta_registrations_7f29c47a4fca,7f29c47a4fca17bab61dff3c125cb209cdb93b24,ace6c76103148b0893a93eb10d35eda593a9c3de,API,gpt,aider,search-replace-known-location,main,gpt_aider_main_aider_openai_gpt4o_searchreplace_10000_full,torch/_meta_registrations.py,test/export/test_export.py::test_cdist_forward_compute_mode_zero_export,data/single_func_180/patches/pytorch_single_full_0097__meta_registrations_7f29c47a4fca/gpt__aider__main__search-replace-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/_meta_registrations.py,torch/_meta_registrations.py,1.000,1.000,1.000,1.000,4,4,16.282,1309,1201,108,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
