commit_id,selected_instance_id,model,agent,strategy,run_role,selection_reason,source_record,main_source_records,retry_source_records,patch_generated,apply_status,patch_path,patch_hash,total_tokens,prompt_tokens,completion_tokens,elapsed_seconds,model_elapsed_seconds,finish_reason,response_chars,reasoning_chars,parent_sha,bug_category,source_files,modified_func_names,bug_reveal_tests
7c8f38700a865cd4903337318d44be61fbbd37a7,pytorch_multi_full_0031_misc_7c8f38700a86,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0031_misc_7c8f38700a86/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,b86e8291f1d0077abeac66269a1871a6e6927b4d493c0bece552b1eb5026ed7b,9306,1499,7807,204.049,201.386,stop,857,30671,76a3fbb7092d25638a046c1994030fc8108e5fbf,Type,torch/_dynamo/variables/misc.py;torch/_numpy/_dtypes.py,def:NumpyVariable.as_proxy;def:NumpyVariable.call_function;def:NumpyVariable.can_constant_fold_through;def:generic.name;def:issubdtype;def:issubdtype.str_to_abstract,test/dynamo/test_misc.py::test_numpy_subdtype;test/dynamo/test_misc.py::test_numpy_take_along_axis;test/torch_np/numpy_tests/lib/test_arraysetops.py::test_ediff1d
7d205b22b55ded7664e41a009d0cb2f27a2bd319,pytorch_multi_full_0028___init___7d205b22b55d,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_whitespace_check_failed,,210df0dbf003bbbab824845c79e36152e92161f607fdd7493fe49f68bf93a7b8,6759,1530,5229,112.09,109.619,stop,3048,16509,c5de6ff079e3e5b453d6ff5190c90f02db458928,API,torch/__init__.py;torch/_utils_internal.py;torch/profiler/profiler.py,def:_KinetoProfile.start_trace;def:_TorchCompileInductorWrapper.__init__;def:profiler_allow_cudagraph_cupti_lazy_reinit_cuda12,test/inductor/test_profiler.py::test_cupti_lazy_reinit
7d4f50de190b89763370a8ec6ef83d2fd04e7c29,pytorch_multi_full_0128_utils_7d4f50de190b,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0128_utils_7d4f50de190b/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,300b7f729f37e001c7e874dd7c8ed0398ee0fb0e24feb35b8e09f44191d85bc9,1214,814,400,12.387,10.549,stop,215,1299,3928ca2ab649d25280f4bbca1d9eaed7c890d88c,API,torch/_dynamo/utils.py;torch/_dynamo/variables/dicts.py,def:DefaultDictVariable.is_supported_arg;def:same,test/dynamo/test_functions.py::test_default_dict_dict;test/dynamo/test_functions.py::test_default_dict_lambda;test/dynamo/test_functions.py::test_default_dict_list;test/dynamo/test_functions.py::test_default_dict_set;test/dynamo/test_functions.py::test_default_dict_tuple
7e53c58687482d58461e1dd8e09f59a9daf8f7b3,pytorch_multi_full_0123_misc_7e53c5868748,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,12526,2526,10000,237.434,236.333,length,0,42868,203e1d681d1a4eb7794dfaeaebfa497242dde17d,API,torch/_dynamo/variables/misc.py;torch/_dynamo/variables/torch_function.py;torch/_dynamo/variables/user_defined.py,def:AutogradFunctionVariable.call_method;def:SuperVariable.call_method;def:TensorWithTFOverrideVariable.from_tensor_var;def:TensorWithTFOverrideVariable.var_getattr;def:UserDefinedClassVariable.call_function,test/dynamo/test_subclasses.py::test_parameter_subclass_custom_torch_func_and_dynamic_attr;test/dynamo/test_subclasses.py::test_subclass_override_shape_and_to
7e734e2d0835c42b6af786badd383f947b2456ae,pytorch_multi_full_0097_index_propagation_7e734e2d0835,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,False,swe_tool_call_failed,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,10596,1417,9179,201.588,199.065,stop,354,38008,99988be423e73442f30f1dfd00c489b827d5d00e,Logic,torch/_inductor/index_propagation.py;torch/fx/experimental/symbolic_shapes.py,def:IndexPropagation.__init__;def:IndexPropagation.__init__.upper_bound;def:IndexPropagation.indirect_indexing;def:ShapeEnv._maybe_evaluate_static;def:upper_bound,test/inductor/test_torchinductor.py::test_index_propagation_flip;test/inductor/test_torchinductor.py::test_index_propagation_nested_indirect_indexing
80a8fc07b2314df18b6898238b3ba4e6be94e842,pytorch_multi_full_0010_trace_rules_80a8fc07b231,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,False,swe_tool_call_failed,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4570,1196,3374,77.809,74.91,stop,578,13001,9a8e8101a8379e2fb3cf8a45d4cac368d7203a51,API,torch/_dynamo/trace_rules.py;torch/_dynamo/variables/builder.py,def:VariableBuilder._wrap;def:is_numpy_dtype;def:is_numpy_type_info,test/dynamo/test_functions.py::test_compare_constant_and_tensor;test/dynamo/test_functions.py::test_np_constant_collections_as_input;test/dynamo/test_functions.py::test_np_constant_collections_guards;test/torch_np/numpy_tests/core/test_multiarray.py::test_scalars
82248e1c2db1eba2bb6bfd6868c244de5ff08f66,pytorch_multi_full_0059_dicts_82248e1c2db1,deepseek,swe,tool-call-short-known-location-editregion,main,main_selected,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0059_dicts_82248e1c2db1/deepseek__swe__main__tool-call-short-known-location-editregion.diff,8f36ca73fe4507def24f5a4513922dca036e5946dab036800c9e1b29e61d982a,2724,1277,1447,42.895,41.675,stop,701,5519,e77361a105c00daca34726f4b4dbc25c3295fd67,Logic,torch/_dynamo/variables/dicts.py;torch/_dynamo/variables/user_defined.py,def:ConstDictVariable.call_method;def:UserDefinedClassVariable.call_method;def:UserDefinedDictVariable.__init__,test/dynamo/test_dicts.py::test_popitem
8239ba4087a7ce30a2467db101e14e4cdd5b77c2,pytorch_multi_full_0121_non_strict_utils_8239ba4087a7,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0121_non_strict_utils_8239ba4087a7/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,c5e0617fff22424680dda38e151d512db426f523864016287fb0ceab65a16a03,9823,1864,7959,153.833,150.908,stop,3182,30881,1fdd99de71013f1a6cb6684c0a6eb659cd12a6bd,API,torch/_export/non_strict_utils.py;torch/_guards.py,def:_create_symbolic_context_for_tensor;def:detect_fake_mode;def:fakify,test/export/test_export.py::test_basic_non_strict_real_tensor;test/export/test_export.py::test_subclass_context
82edc8b5d5c34b42aab65662af7cbb532d29e795,pytorch_multi_full_0051_nested_tensor_82edc8b5d5c3,deepseek,swe,tool-call-short-known-location-editregion,main,main_selected,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0051_nested_tensor_82edc8b5d5c3/deepseek__swe__main__tool-call-short-known-location-editregion.diff,232a24e2b9558fe7b696b926fea4abd0f0ecc977ae5a5c97a1d98397e99f7ab6,3378,1253,2125,64.581,63.376,stop,307,8586,96bdb7a0fb26871f6d1de38656eee0ea9bf99140,Shape,torch/nested/_internal/nested_tensor.py;torch/nested/_internal/ops.py,def:NestedTensor.__init__;def:NestedTensor.__new__;def:tensor_attr_supported_getter,test/test_nestedtensor.py::test_tensor_attributes
839f6facdba92f8fe90cbd50721ff9a025474969,pytorch_multi_full_0131_aot_compile_839f6facdba9,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0131_aot_compile_839f6facdba9/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,be82877a53e12e4908eafe9f1c720560afb206addad91339efeeb4eb46336bba,3551,1258,2293,53.966,52.015,stop,214,9323,ca65023b908bebeceacc177f7bb22f7c8cda531c,API,torch/_dynamo/aot_compile.py;torch/_dynamo/convert_frame.py,def:_get_frame;def:_get_signature;def:aot_compile_fullgraph,test/dynamo/test_aot_compile.py::test_aot_compile_disable_guard_check;test/dynamo/test_aot_compile.py::test_decorated_function_with_functools_wrap_aot
85ada5d6dd5e2cfc72331c8da1fc222edb20c59e,pytorch_multi_full_0095_builtin_85ada5d6dd5e,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0095_builtin_85ada5d6dd5e/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,9118a3b224abd2273c036a2b42b572988af07f72d15c9fe2976c4109112831e3,8449,1011,7438,155.302,152.825,stop,1449,29413,6f6ff8837a0a5ef95bec63d52e24db288f1db8b0,API,torch/_dynamo/variables/builtin.py;torch/_dynamo/variables/dicts.py,def:BuiltinVariable.call_or_;def:ConstDictVariable.call_method,test/dynamo/test_dicts.py::test_builtin_ior_;test/dynamo/test_dicts.py::test_builtin_or_with_diff_keys;test/dynamo/test_dicts.py::test_builtin_or_with_invalid_types;test/dynamo/test_dicts.py::test_builtin_or_with_same_keys
86d34a43f5ec89ae0a866f6b0152d9466815b4a7,pytorch_multi_full_0114_builder_86d34a43f5ec,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0114_builder_86d34a43f5ec/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,ba7f31e2fab45100b1b8aa3343d3f890f79b89838b77a37c1e5e231bcea7b932,11550,1777,9773,208.917,206.963,stop,841,42140,8508651477ac9bc52cbd7a2ddaea39cf5de94a7e,API,torch/_dynamo/variables/builder.py;torch/_dynamo/variables/lists.py;torch/_dynamo/variables/user_defined.py,def:NamedTupleVariable.as_python_constant;def:NamedTupleVariable.call_method;def:NamedTupleVariable.reconstruct;def:UserDefinedClassVariable.call_function;def:VariableBuilder._wrap,test/dynamo/test_misc.py::test_namedtuple_source_dynamic_attributes;test/dynamo/test_misc.py::test_namedtuple_sourceless_dynamic_attributes;test/dynamo/test_misc.py::test_structseq1
88ebdbc97c103271766203df6662240e95a09b42,pytorch_multi_full_0080_debug_utils_88ebdbc97c10,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0080_debug_utils_88ebdbc97c10/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,98ac6077a4bb13c7056c19ea5f3ae17dc1cb1d2ba1891789178e7b3d9eef73de,3434,1886,1548,32.968,29.401,stop,600,5839,2164b7f7467006651699c9839f29b1ec20422524,API,torch/_dynamo/debug_utils.py;torch/_dynamo/eval_frame.py;torch/_dynamo/testing.py,def:OptimizedModule.__setattr__;def:named_buffers_for_optimized_module;def:named_parameters_for_optimized_module;def:run_fwd_maybe_bwd;def:same_two_models,test/dynamo/test_modules.py::test_setattr_on_compiled_module
8af58f66bb580701f34dcdd2426ccace26f40f38,pytorch_multi_full_0093_symbolic_shapes_8af58f66bb58,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0093_symbolic_shapes_8af58f66bb58/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,76dddae68f0b193d205b1d4ce23ccc9aec72210a52deda3ea04e532608c3e08c,7463,1477,5986,128.155,125.614,stop,270,23644,424cd1e1dfbff6026790d6dfc07b32da1100721f,Logic,torch/fx/experimental/symbolic_shapes.py;torch/utils/_sympy/solve.py,def:ShapeEnv._evaluate_expr;def:ShapeEnv._update_var_to_range;def:ShapeEnv.evaluate_expr;def:_try_isolate_lhs,test/dynamo/test_repros.py::test_negative_floor_div_solve
8afe40bc5eef19eee09fa02fe94bce76587c0639,pytorch_multi_full_0058_autotune_process_8afe40bc5eef,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0058_autotune_process_8afe40bc5eef/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,a92f2644858da66a6234a86579e28ab09e6349a6edbd7554bd0e7543be31fc9f,7048,1994,5054,113.25,110.702,stop,1272,20709,add4702ebc84bcebb9423c71bebe7d8d918ef96e,Logic,torch/_inductor/autotune_process.py;torch/_inductor/select_algorithm.py,def:TritonBenchmarkRequest.__init__;def:TritonBenchmarkRequest.make_run_fn;def:TritonBenchmarkRequest.make_run_fn.run_with_workspace;def:TritonTemplate.generate,test/inductor/test_max_autotune.py::test_max_autotune_addmm_tma_dynamic_outer_dim;test/inductor/test_max_autotune.py::test_max_autotune_regular_mm_tma_dynamic_outer_dim
8f31aa97a3e1e17bed29b6cedf9884f0c6b145e9,pytorch_multi_full_0106___init___8f31aa97a3e1,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0106___init___8f31aa97a3e1/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,85f9bce9c78c3b110f90bda9aef6fc28ea10de35d6f6b27c853041b92bf08028,5897,1598,4299,87.115,85.04,stop,1606,16656,29afde20203ee6773641b4e3552942a37315316f,Logic,torch/_dynamo/__init__.py;torch/_dynamo/utils.py;torch/_dynamo/variables/functions.py,def:CreateNestedFnCache.clear;def:CreateNestedFnCache.get;def:CreateNestedFnCache.set;def:SkipFunctionVariable.create_with_source;def:_create_nested_fn;def:reset,test/dynamo/test_misc.py::test_recompile_on_disable_1;test/dynamo/test_misc.py::test_recompile_on_disable_2
8f404467707ea43860af0f71d8c0867afe047732,pytorch_multi_full_0061_functions_8f404467707e,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0061_functions_8f404467707e/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,e02c252501d8e3746381b85212ed188798c9267fa0e2730d3892782e68d5cc2a,6402,1394,5008,103.746,100.375,stop,678,16441,1ebdfd56053dafa8880a0dedf535fff70aa92e09,Logic,torch/utils/_sympy/functions.py;torch/utils/_sympy/printers.py,def:ExprPrinter._print_BitwiseFn_bitwise_and;def:ExprPrinter._print_BitwiseFn_bitwise_or;def:make_opaque_bitwise_fn,test/dynamo/test_repros.py::test_bitwise_print_precedence;test/dynamo/test_repros.py::test_tensor_split_within_device_cm
90461d49861e9a5caa5ae1ea817611f4c24c0a0b,pytorch_multi_full_0009_guards_90461d49861e,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0009_guards_90461d49861e/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,6cde4ec835420e559ad303b4c8fda6191793aec3bb5c465ee487e63a73e833cb,9013,1197,7816,190.87,186.771,stop,1024,33338,c8130dfe847f434c4ecf93e1f436e50cbe21a460,API,torch/_dynamo/guards.py;torch/_dynamo/variables/nn_module.py,def:GuardBuilder.NOT_PRESENT_IN_GENERIC_DICT;def:NNModuleVariable.var_getattr;def:UnspecializedNNModuleVariable.call_function;def:guard_to_detect_forward_monkeypatching,test/dynamo/test_modules.py::test_monkeypatching_forward
90fb7c36abe85a8d07ebfff1d883d20e429b141b,pytorch_multi_full_0029__fsdp_api_90fb7c36abe8,deepseek,swe,tool-call-short-known-location-editregion,main,main_selected,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0029__fsdp_api_90fb7c36abe8/deepseek__swe__main__tool-call-short-known-location-editregion.diff,401b33c4515905a958b057267a889c86a9dbe6e42ba5cc017c105850ad24e77e,2628,870,1758,67.708,65.689,stop,1457,5352,dd2cd4279e8d46cce4a35dd1a52017a127809640,Type,torch/distributed/fsdp/_fully_shard/_fsdp_api.py;torch/distributed/fsdp/_fully_shard/_fsdp_param.py,def:FSDPParam.init_dtype_attrs;def:MixedPrecisionPolicy.__post_init__,test/distributed/_composable/fsdp/test_fully_shard_mixed_precision.py::test_clamp_reduce_dtype
96a56984086a97e99d3d7dc3427347b913caa525,pytorch_multi_full_0007_profiler_96a56984086a,deepseek,swe,tool-call-short-known-location-editregion,main,main_selected,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0007_profiler_96a56984086a/deepseek__swe__main__tool-call-short-known-location-editregion.diff,f8964815b202af6b0c83ee6d653a31e23c66f119c6a3e5f156ca446a3d9e62ee,4046,1292,2754,93.448,91.542,stop,1285,10422,ff090c693751f564f45951f1b13c11478892799d,Logic,torch/autograd/profiler.py;torch/profiler/profiler.py,def:_KinetoProfile.export_chrome_trace;def:_KinetoProfile.prepare_trace;def:profile.__exit__;def:profile.export_chrome_trace,test/profiler/test_profiler.py::test_schedule_function_count
99b32a6750bfd0cfe2bc84a47823e1da34802b7b,pytorch_multi_full_0098_mps_99b32a6750bf,deepseek,swe,tool-call-short-known-location-editregion,main,main_selected,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0098_mps_99b32a6750bf/deepseek__swe__main__tool-call-short-known-location-editregion.diff,904fb44732f4a551717542cfed570ccbaa99b964441a85645af6af21a9c3951a,3745,838,2907,94.812,93.626,stop,567,10161,783da8b8e7f3af90c5b8bde4c849768bd2860834,Numeric,torch/_inductor/codegen/mps.py;torch/_inductor/codegen/triton.py,def:MetalExprPrinter._print_Float;def:TritonPrinter._print_Float,test/inductor/test_torchinductor.py::test_index_float_zero
9b907f1f16a586b918e5955ba4c66ffc6fc36229,pytorch_multi_full_0047_ir_9b907f1f16a5,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0047_ir_9b907f1f16a5/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,f75b8f1241e59660d61431b8d6590421ef5d0f6be0dcf46623d37253deba6948,5561,1226,4335,75.509,73.317,stop,2421,13938,67bf5b5fd02be47988f5eda3614592874047b144,API,torch/_inductor/ir.py;torch/_inductor/lowering.py,def:Layout.__init__;def:empty_strided,test/inductor/test_torchinductor.py::test_constructors_pin_memory;test/inductor/test_torchinductor.py::test_new_empty
9e06b5b5cb8c0fffb092b2e775c7307ce2c47d08,pytorch_multi_full_0065_serialize_9e06b5b5cb8c,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,12205,2205,10000,236.936,235.752,length,0,41308,c2ded9ec0dd4c4a7d1eb9004fc277c23b0bbda22,API,torch/_export/serde/serialize.py;torch/distributed/pipelining/_unflatten.py;torch/export/unflatten.py,def:GraphModuleDeserializer.deserialize_node;def:UnflattenedModule.__init__;def:_ModuleFrame.__init__;def:_ModuleFrame.run_from;def:_copy_graph_attrs;def:_outline_submodules,test/export/test_export.py::test_cond_unflatten;test/export/test_export.py::test_set_grad_unflatten;test/export/test_export.py::test_unflatten_multiple_graphs_shared_submodule
a1a57a424dc992f4dc2d44bdc1e4e7e500881a9c,pytorch_multi_full_0024_side_effects_a1a57a424dc9,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,11887,1887,10000,290.434,287.616,length,0,44897,a5eb43d8b4ac90ed64b6806ab6a040149569dcd9,Logic,torch/_dynamo/side_effects.py;torch/_dynamo/variables/builder.py;torch/_dynamo/variables/dicts.py,def:ConstDictVariable.__init__;def:ConstDictVariable._maybe_realize;def:ConstDictVariable.call_method;def:ConstDictVariable.reconstruct;def:SideEffects.codegen_update_mutated;def:VariableBuilder._wrap,test/dynamo/test_reconstruct.py::test_ConstDict_clear_reconstruct;test/dynamo/test_reconstruct.py::test_ConstDict_del_reconstruct;test/dynamo/test_reconstruct.py::test_ConstDict_get_reconstruct;test/dynamo/test_reconstruct.py::test_ConstDict_optimize_reconstruct;test/dynamo/test_reconstruct.py::test_ConstDict_pop_reconstruct;test/dynamo/test_reconstruct.py::test_ConstDict_popitem_reconstruct;test/dynamo/test_reconstruct.py::test_ConstDict_popitem_reconstruct_graph_break;test/dynamo/test_reconstruct.py::test_create_dict_reconstruct;test/dynamo/test_reconstruct.py::test_functional_call_reconstruct
a7322a9205d618569ce84aefa6b491488c09d4f4,pytorch_multi_full_0006_ir_a7322a9205d6,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,swe_toolcall_short_v4pro_3000_editregion_pilot_records.jsonl,swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,True,swe_tool_call_applied,data/multi_func_160/patches/pytorch_multi_full_0006_ir_a7322a9205d6/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,703d751da02e592cc018a652aa28041ded8408d6219745b4eccc57a56ad25fa7,10223,1866,8357,181.505,175.822,stop,3812,32512,cb8f30561c85e67d287c9a6051a448a4b46d3189,Logic,torch/_inductor/ir.py;torch/_inductor/scheduler.py,def:FusedSchedulerNode.fuse;def:MultiOutput.get_read_writes;def:MultiOutput.get_read_writes.dummy;def:Scheduler.score_fusion_memory;def:Scheduler.score_fusion_memory._match;def:Scheduler.speedup_by_fusion,test/inductor/test_cpu_select_algorithm.py::test_grouped_linear_epilogue
